Afghanistan	Receive_deployment_of_peacekeepers	Head_of_Government_(Croatia)	2014-01-01
Guy_Scott	Make_a_visit	Angola	2014-01-15
Head_of_Government_(Egypt)	Praise_or_endorse	Court_Judge_(Egypt)	2014-01-15
Head_of_Government_(India)	Express_intent_to_meet_or_negotiate	Citizen_(India)	2014-01-15
Head_of_Government_(Qatar)	Make_statement	Qatar	2014-01-15
Hezbollah	Host_a_visit	Mohammad_Javad_Zarif	2014-01-15
High_Ranking_Military_Personnel_(United_Arab_Emirates)	Bring_lawsuit_against	Citizen_(Saudi_Arabia)	2014-01-15
Human_Rights_Activist_(Sudan)	Make_an_appeal_or_request	Government_(Sudan)	2014-01-15
Ibrahim_Boubacar_Keïta	Make_a_visit	Mauritania	2014-01-15
Inspector_General_(Colombia)	Accuse	Guerrilla_(Colombia)	2014-01-15
Interim_Government_(Thailand)	Express_intent_to_cooperate	Citizen_(Thailand)	2014-01-15
International_Court_of_Justice	Deny_responsibility	Citizen_(Malaysia)	2014-01-15
International_Court_of_Justice	Deny_responsibility	Malaysia	2014-01-15
Iran	Engage_in_diplomatic_cooperation	Iraq	2014-01-15
Iran	Host_a_visit	Majid_Takht_Ravanchi	2014-01-15
Iran	Host_a_visit	Sergey_Viktorovich_Lavrov	2014-01-15
Iran	Make_a_visit	Iraq	2014-01-15
Iran	Meet_at_a_'third'_location	Mohammad_Javad_Zarif	2014-01-15
Iran	Praise_or_endorse	Government_(Syria)	2014-01-15
Iraq	Consult	Mohammad_Javad_Zarif	2014-01-15
Iraq	Engage_in_diplomatic_cooperation	Bahrain	2014-01-15
Iraq	Engage_in_diplomatic_cooperation	Iran	2014-01-15
Iraq	Host_a_visit	Iran	2014-01-15
Iraq	Host_a_visit	Mohammad_Javad_Zarif	2014-01-15
Iraq	Use_conventional_military_force	Militant_(Iraq)	2014-01-15
Jack_Straw	Make_optimistic_comment	Iran	2014-01-15
Jakaya_Mrisho_Kikwete	Make_an_appeal_or_request	China	2014-01-15
Japan	Express_intent_to_engage_in_diplomatic_cooperation_(such_as_policy_support)	Ethiopia	2014-01-15
Japan	Express_intent_to_provide_economic_aid	African_Union	2014-01-15
John_Kerry	Consult	Benjamin_Netanyahu	2014-01-15
John_Kerry	Consult	Sergey_Viktorovich_Lavrov	2014-01-15
John_Kerry	Discuss_by_telephone	Sergey_Viktorovich_Lavrov	2014-01-15
John_Kerry	Express_intent_to_cooperate	Sergey_Viktorovich_Lavrov	2014-01-15
John_Kerry	Make_a_visit	Middle_East	2014-01-15
John_Kerry	Meet_at_a_'third'_location	National_Coalition_for_Syrian_Revolutionary_and_Opposition_Forces	2014-01-15
John_Kerry	Praise_or_endorse	Military_(Lebanon)	2014-01-15
John_Kerry	Sign_formal_agreement	Sergey_Viktorovich_Lavrov	2014-01-15
Julio_Cobos	Express_intent_to_meet_or_negotiate	Lawmaker_(Argentina)	2014-01-15
Julius_Malema	Express_intent_to_engage_in_diplomatic_cooperation_(such_as_policy_support)	Citizen_(Sudan)	2014-01-15
Kgalema_Petrus_Motlanthe	Make_statement	South_Africa	2014-01-15
Kidnapper_(Greece)	Threaten	Citizen_(Greece)	2014-01-15
Kim_Yong_Il	Consult	Lawmaker_(Japan)	2014-01-15
Kuwait	Host_a_visit	Population_(Syria)	2014-01-15
Lawmaker_(Japan)	Consult	Kim_Yong_Il	2014-01-15
Lawyer/Attorney_(Kenya)	Make_statement	Court_Judge_(Kenya)	2014-01-15
Lawyer/Attorney_(Turkey)	Make_an_appeal_or_request	Citizen_(Turkey)	2014-01-15
Lawyer/Attorney_(United_Kingdom)	Arrest,_detain,_or_charge_with_legal_action	Citizen_(United_Kingdom)	2014-01-15
Lawyer/Attorney_(United_Kingdom)	Criticize_or_denounce	Citizen_(United_Kingdom)	2014-01-15
Legislature_(Iraq)	Make_an_appeal_or_request	Iraq	2014-01-15
Legislature_(Italy)	Express_intent_to_meet_or_negotiate	Citizen_(India)	2014-01-15
Legislature_(Italy)	Express_intent_to_meet_or_negotiate	Salvatore_Girone	2014-01-15
Ma_Xiaoguang	Make_statement	China	2014-01-15
Ma_Ying_Jeou	Accuse	Japan	2014-01-15
Mahmoud_Ahmadinejad	Make_statement	Iran	2014-01-15
Main_Opposition_(Germany)	Criticize_or_denounce	Government_(Germany)	2014-01-15
Mainland_Affairs_Council	Express_intent_to_meet_or_negotiate	China	2014-01-15
Majid_Takht_Ravanchi	Make_a_visit	Iran	2014-01-15
Majid_Takht_Ravanchi	Make_statement	Iran	2014-01-15
Malaysia	Make_statement	Police_(Malaysia)	2014-01-15
Mark_Simmonds	Make_a_visit	Sudan	2014-01-15
Mary_Robinson	Make_statement	Congo	2014-01-15
Marziyeh_Afkham	Criticize_or_denounce	Foreign_Affairs_(Israel)	2014-01-15
Mauritania	Host_a_visit	Ibrahim_Boubacar_Keïta	2014-01-15
Member_of_Legislative_(Govt)_(Zimbabwe)	Accuse	Lawmaker_(Zimbabwe)	2014-01-15
Member_of_Parliament_(Thailand)	Make_statement	Thailand	2014-01-15
Men_(India)	Sexually_assault	Women_(Denmark)	2014-01-15
Men_(India)	Use_unconventional_violence	Women_(Denmark)	2014-01-15
Men_(Japan)	Demand_intelligence_cooperation	Reserve_Personnel_(Japan)	2014-01-15
Mexico	Express_intent_to_meet_or_negotiate	Sahrawi_people	2014-01-15
Mexico	Reject	Government_(Mexico)	2014-01-15
Middle_East	Consult	Foreign_Affairs_(Russia)	2014-01-15
Middle_East	Consult	Foreign_Affairs_(Syria)	2014-01-15
Middle_East	Host_a_visit	John_Kerry	2014-01-15
Miguel_Ángel_Osorio_Chong	Make_statement	Government_(Mexico)	2014-01-15
Militant_(Iraq)	Use_unconventional_violence	Iraq	2014-01-15
Militant_(Yemen)	Use_unconventional_violence	Military_Personnel_(Yemen)	2014-01-15
Military_(Lebanon)	Arrest,_detain,_or_charge_with_legal_action	Military_Personnel_(Lebanon)	2014-01-15
Military_(Lebanon)	Make_statement	Armed_Gang_(Lebanon)	2014-01-15
Military_(Lebanon)	Make_statement	Israeli_Defense_Forces	2014-01-15
Military_Personnel_(Philippines)	Make_statement	Philippines	2014-01-15
Militia_(Syria)	Use_unconventional_violence	Men_(Syria)	2014-01-15
Ministry_(Iran)	Make_statement	Iran	2014-01-15
Ministry_(South_Africa)	Make_an_appeal_or_request	Police_(South_Africa)	2014-01-15
Ministry_(Thailand)	Impose_blockade,_restrict_movement	Thailand	2014-01-15
Mohammad_Javad_Zarif	Consult	Iraq	2014-01-15
Mohammad_Javad_Zarif	Consult	Nasser_Judeh	2014-01-15
Mohammad_Javad_Zarif	Consult	Wael_al-Halki	2014-01-15
Mohammad_Javad_Zarif	Engage_in_symbolic_act	Hezbollah	2014-01-15
Mohammad_Javad_Zarif	Express_intent_to_meet_or_negotiate	Sergey_Viktorovich_Lavrov	2014-01-15
Mohammad_Javad_Zarif	Make_a_visit	Hezbollah	2014-01-15
Mohammad_Javad_Zarif	Make_a_visit	Iraq	2014-01-15
Mohammad_Javad_Zarif	Make_an_appeal_or_request	Iran	2014-01-15
Mohammad_Javad_Zarif	Meet_at_a_'third'_location	Iran	2014-01-15
Nasser_Judeh	Consult	Mohammad_Javad_Zarif	2014-01-15
National_Coalition_for_Syrian_Revolutionary_and_Opposition_Forces	Meet_at_a_'third'_location	John_Kerry	2014-01-15
National_United_Front_for_Democracy_Against_Dictatorship	Make_an_appeal_or_request	Citizen_(Thailand)	2014-01-15
Nicos_Anastasiades	Make_statement	Alexander_Downer	2014-01-15
Nigerian_Navy	Arrest,_detain,_or_charge_with_legal_action	Citizen_(Nigeria)	2014-01-15
Nuri_al-Maliki	Make_an_appeal_or_request	Citizen_(International)	2014-01-15
Nuri_al-Maliki	Reject_proposal_to_meet,_discuss,_or_negotiate	Militant_(Iraq)	2014-01-15
Opposition_Activist_(Ukraine)	Protest_violently,_riot	Police_(Ukraine)	2014-01-15
Other_Authorities_/_Officials_(Mexico)	Arrest,_detain,_or_charge_with_legal_action	Criminal_(Mexico)	2014-01-15
Other_Authorities_/_Officials_(Russia)	Reject	Media_Personnel_(United_States)	2014-01-15
Panhellenic_Socialist_Movement	Accuse	Citizen_(Greece)	2014-01-15
Panhellenic_Socialist_Movement	Accuse	Coalition_of_the_Radical_Left	2014-01-15
Panhellenic_Socialist_Movement	Accuse	Main_Opposition_(Greece)	2014-01-15
Panhellenic_Socialist_Movement	Make_statement	Coalition_of_the_Radical_Left	2014-01-15
Panhellenic_Socialist_Movement	Use_conventional_military_force	Coalition_of_the_Radical_Left	2014-01-15
Party_Member_(Kyrgyzstan)	Make_an_appeal_or_request	Citizen_(Kyrgyzstan)	2014-01-15
Party_Member_(Kyrgyzstan)	Make_an_appeal_or_request	Protester_(Kyrgyzstan)	2014-01-15
Party_of_Free_Life_of_Kurdistan	Use_conventional_military_force	Iran	2014-01-15
Paul_Kagame	Make_a_visit	Angola	2014-01-15
People_Associated_with_the_Opposition_(Lithuania)	Consult	Andrius_Kubilius	2014-01-15
Police_(Australia)	Accuse	Citizen_(Australia)	2014-01-15
Police_(Australia)	Express_intent_to_meet_or_negotiate	Women_(Australia)	2014-01-15
Police_(Australia)	Investigate	Women_(Australia)	2014-01-15
Police_(Kenya)	Arrest,_detain,_or_charge_with_legal_action	Men_(Kenya)	2014-01-15
Police_(Kenya)	Arrest,_detain,_or_charge_with_legal_action	Women_(Kenya)	2014-01-15
Police_(Kyrgyzstan)	Impose_administrative_sanctions	Protester_(Kyrgyzstan)	2014-01-15
Police_(Kyrgyzstan)	Praise_or_endorse	Party_Member_(Kyrgyzstan)	2014-01-15
Police_(New_Zealand)	Use_conventional_military_force	New_Zealand	2014-01-15
Police_(Philippines)	Arrest,_detain,_or_charge_with_legal_action	Employee_(Philippines)	2014-01-15
Police_(South_Africa)	Arrest,_detain,_or_charge_with_legal_action	Men_(South_Africa)	2014-01-15
Police_(Sudan)	Use_conventional_military_force	Citizen_(Sudan)	2014-01-15
Police_(Uganda)	Arrest,_detain,_or_charge_with_legal_action	Citizen_(Uganda)	2014-01-15
Police_(Ukraine)	Physically_assault	Protester_(Ukraine)	2014-01-15
Pope_Francis	Consult	Foreign_Affairs_(Latvia)	2014-01-15
Population_(Syria)	Make_a_visit	Kuwait	2014-01-15
Preacher_(Morocco)	Investigate	Islamic_(Morocco)	2014-01-15
Protester_(Egypt)	Demonstrate_or_rally	Abdel_Fattah_Al-Sisi	2014-01-15
Protester_(Kyrgyzstan)	Demand	Citizen_(Kyrgyzstan)	2014-01-15
Protester_(Kyrgyzstan)	Protest_violently,_riot	Police_(Kyrgyzstan)	2014-01-15
Protester_(Thailand)	Appeal_for_diplomatic_cooperation_(such_as_policy_support)	Citizen_(Thailand)	2014-01-15
Protester_(Thailand)	Appeal_for_diplomatic_cooperation_(such_as_policy_support)	Government_Official_(Thailand)	2014-01-15
Protester_(Thailand)	Make_statement	Thailand	2014-01-15
Protester_(Thailand)	Obstruct_passage,_block	Thailand	2014-01-15
Protester_(Thailand)	Threaten	Ministry_(Thailand)	2014-01-15
Protester_(Thailand)	Threaten	Thailand	2014-01-15
Protester_(Thailand)	Threaten_with_military_force	Thailand	2014-01-15
Protester_(Ukraine)	Demonstrate_or_rally	Police_(Ukraine)	2014-01-15
Qatar	Reduce_relations	Armed_Rebel_(Syria)	2014-01-15
Raul_Hernandez	Make_statement	Philippines	2014-01-15
Rights_Activist_(South_Africa)	Praise_or_endorse	Police_(South_Africa)	2014-01-15
Roh_Moo_Hyun	Make_statement	Japan	2014-01-15
Romania	Host_a_visit	Victoria_Nuland	2014-01-15
Samiu_Kuita_Vaipulu	Make_statement	Tonga	2014-01-15
Scholar_(Somalia)	Criticize_or_denounce	Al-Shabaab	2014-01-15
Serbia	Host_a_visit	Food_and_Agriculture_Organization	2014-01-15
Sergey_Viktorovich_Lavrov	Consult	John_Kerry	2014-01-15
Sergey_Viktorovich_Lavrov	Discuss_by_telephone	John_Kerry	2014-01-15
Sergey_Viktorovich_Lavrov	Express_intent_to_cooperate	Cabinet_/_Council_of_Ministers_/_Advisors_(United_States)	2014-01-15
Sergey_Viktorovich_Lavrov	Express_intent_to_cooperate	John_Kerry	2014-01-15
Sergey_Viktorovich_Lavrov	Express_intent_to_meet_or_negotiate	John_Kerry	2014-01-15
Sergey_Viktorovich_Lavrov	Make_a_visit	France	2014-01-15
Sergey_Viktorovich_Lavrov	Make_a_visit	Iran	2014-01-15
Sergey_Viktorovich_Lavrov	Sign_formal_agreement	John_Kerry	2014-01-15
Seyoum_Mesfin	Make_a_visit	South_Sudan	2014-01-15
Sheikh_Hasina_Wajed	Engage_in_symbolic_act	Citizen_(Bangladesh)	2014-01-15
Sikh_(India)	Provide_humanitarian_aid	Pilgrim_(India)	2014-01-15
Slovenia	Criticize_or_denounce	International_Monetary_Fund	2014-01-15
South_Africa	Make_an_appeal_or_request	Ministry_(South_Africa)	2014-01-15
South_Sudan	Host_a_visit	Seyoum_Mesfin	2014-01-15
Special_Court_(Lebanon)	Praise_or_endorse	Solidarity	2014-01-15
Sudan	Host_a_visit	Mark_Simmonds	2014-01-15
Sudan_People's_Liberation_Army	Occupy_territory	Sudan	2014-01-15
Sudan_People's_Liberation_Army	Use_conventional_military_force	Sudan	2014-01-15
Susana_Martinez	Make_statement	Student_(Iran)	2014-01-15
Teo_Chee_Hean	Express_intent_to_meet_or_negotiate	UAE_Armed_Forces	2014-01-15
Teo_Chee_Hean	Express_intent_to_meet_or_negotiate	United_Arab_Emirates	2014-01-15
Thaksin_Shinawatra	Make_an_appeal_or_request	Citizen_(Thailand)	2014-01-15
The_Cape_Times	Consult	Ebrahim_Patel	2014-01-15
Uhuru_Muigai_Kenyatta	Make_a_visit	Angola	2014-01-15
United_Arab_Emirates	Coerce	Men_(India)	2014-01-15
Victor_Ponta	Make_an_appeal_or_request	Ministry_(Romania)	2014-01-15
Victoria_Nuland	Make_a_visit	Romania	2014-01-15
Vietnam	Praise_or_endorse	Sheikh_Hasina_Wajed	2014-01-15
Wael_al-Halki	Consult	Mohammad_Javad_Zarif	2014-01-15
Yuriy_Lutsenko	Host_a_visit	Geoffrey_Pyatt	2014-01-15
Yves-Fran_Francois_Blanchet	Make_statement	Canada	2014-01-15
Aam_Aadmi_Party	Express_intent_to_provide_humanitarian_aid	Citizen_(India)	2014-01-16
Abdel_Fattah_Al-Sisi	Make_statement	Head_of_Government_(Egypt)	2014-01-16
Abdullah_Gül	Consult	People_Associated_with_the_Opposition_(Turkey)	2014-01-16
Abdullah_Gül	Express_accord	Slovenia	2014-01-16
Adams_Oshiomhole	Make_statement	Government_(Nigeria)	2014-01-16
Adli_Mansour	Engage_in_negotiation	Head_of_Government_(Egypt)	2014-01-16
Afghan_National_Army	Use_conventional_military_force	Afghanistan	2014-01-16
African_Union	Make_statement	South_Sudan	2014-01-16
Agustín_Rossi	Make_statement	Daniel_Scioli	2014-01-16
Alexis_Tsipras	Criticize_or_denounce	Bank_(Greece)	2014-01-16
Alexis_Tsipras	Criticize_or_denounce	Media_(Greece)	2014-01-16
Amnesty_International	Appeal_for_release_of_persons_or_property	Government_(Nigeria)	2014-01-16
Angola	Host_a_visit	Joseph_Kabila	2014-01-16
Armed_Band_(South_Africa)	Demand	Education_(South_Africa)	2014-01-16
Armed_Forces_of_the_Republic_of_Armenia	Praise_or_endorse	Robert_Kocharyan	2014-01-16
Armed_Gang_(Al_Qaeda)	Use_unconventional_violence	Police_(Yemen)	2014-01-16
Armed_Gang_(Thailand)	fight_with_small_arms_and_light_weapons	Citizen_(Thailand)	2014-01-16
Associated_Press	Discuss_by_telephone	Media_Personnel_(France)	2014-01-16
Augusto_Pinochet	Engage_in_negotiation	Defense_/_Security_Ministry_(Chile)	2014-01-16
Bahrain	Consult	Shura_Council	2014-01-16
Benjamin_Netanyahu	Consult	John_Kerry	2014-01-16
Benjamin_Netanyahu	Host_a_visit	Royal_Administration_(Jordan)	2014-01-16
Business_(Netherlands)	Consult	The_Chronicle	2014-01-16
Businessperson_(United_Kingdom)	Make_statement	China	2014-01-16
Canada	Express_intent_to_cooperate	Citizen_(India)	2014-01-16
Catherine_Ashton	Express_intent_to_meet_or_negotiate	Hashim_Thaçi	2014-01-16
Catherine_Ashton	Express_intent_to_meet_or_negotiate	Kuwait	2014-01-16
Catherine_Ashton	Express_intent_to_meet_or_negotiate	Oman	2014-01-16
Catherine_Ashton	Express_intent_to_meet_or_negotiate	Qatar	2014-01-16
Catherine_Ashton	Make_a_visit	Iran	2014-01-16
Catherine_Ashton	Make_a_visit	Kuwait	2014-01-16
China	Accuse	Japan	2014-01-16
China	Appeal_for_diplomatic_cooperation_(such_as_policy_support)	South_Korea	2014-01-16
China	Arrest,_detain,_or_charge_with_legal_action	Uighur_(China)	2014-01-16
China	Express_intent_to_cooperate	France	2014-01-16
China	Make_an_appeal_or_request	Citizen_(Thailand)	2014-01-16
China	Make_an_appeal_or_request	Japan	2014-01-16
China	Praise_or_endorse	Sheikh_Hasina_Wajed	2014-01-16
China	Reduce_relations	Defector_(North_Korea)	2014-01-16
Citizen_(Australia)	Use_unconventional_violence	Citizen_(United_Kingdom)	2014-01-16
Citizen_(Cote_d'Ivoire)	Make_an_appeal_or_request	Military_Personnel_-_Special_(Cote_d'Ivoire)	2014-01-16
Citizen_(India)	Express_intent_to_cooperate	Canada	2014-01-16
Citizen_(India)	Make_an_appeal_or_request	Ethnic_Group_(India)	2014-01-16
Citizen_(India)	Sexually_assault	Women_(Denmark)	2014-01-16
Citizen_(India)	Sexually_assault	Women_(Poland)	2014-01-16
Citizen_(Kenya)	Criticize_or_denounce	Alfred_Mutua	2014-01-16
Citizen_(Kenya)	Criticize_or_denounce	Government_(Kenya)	2014-01-16
Citizen_(Kenya)	Make_an_appeal_or_request	Government_(Kenya)	2014-01-16
Citizen_(Kenya)	Reject	Government_(Kenya)	2014-01-16
Citizen_(Nigeria)	Accuse	Morgan_Tsvangirai	2014-01-16
Citizen_(Nigeria)	Make_an_appeal_or_request	Government_(Nigeria)	2014-01-16
Citizen_(Thailand)	Make_an_appeal_or_request	Military_(Thailand)	2014-01-16
Company_-_Owner_or_Operator_(India)	Praise_or_endorse	Aam_Aadmi_Party	2014-01-16
Court_Judge_(Mexico)	Arrest,_detain,_or_charge_with_legal_action	Men_(Mexico)	2014-01-16
Court_Judge_(Namibia)	Make_statement	Police_(Namibia)	2014-01-16
Court_Judge_(United_Kingdom)	Arrest,_detain,_or_charge_with_legal_action	Citizen_(United_Kingdom)	2014-01-16
Customs_Official_(Singapore)	Arrest,_detain,_or_charge_with_legal_action	Men_(Malaysia)	2014-01-16
Customs_Official_(Singapore)	Arrest,_detain,_or_charge_with_legal_action	Men_(Singapore)	2014-01-16
Daniel_Russel	Make_statement	China	2014-01-16
Daniel_Russel	Make_statement	Japan	2014-01-16
David_Crisafulli	Make_statement	Lawyer/Attorney_(Australia)	2014-01-16
Defense_/_Security_Ministry_(Chile)	Engage_in_negotiation	Augusto_Pinochet	2014-01-16
Doku_Khamatovich_Umarov	Make_an_appeal_or_request	Combatant_(Russia)	2014-01-16
Education_Ministry_(Angola)	Sign_formal_agreement	Government_(Angola)	2014-01-16
Edward_Natapei	Make_statement	Vanuatu	2014-01-16
Edwin_Kanguatjivi	Make_statement	Police_(Namibia)	2014-01-16
Emma_Bonino	Make_statement	Government_(Italy)	2014-01-16
Employee_(India)	Provide_humanitarian_aid	Citizen_(India)	2014-01-16
Energy_Department/Ministry_(Israel)	Express_intent_to_meet_or_negotiate	United_Arab_Emirates	2014-01-16
Ethiopia	Engage_in_negotiation	Sudan	2014-01-16
Evangelos_Venizelos	Express_intent_to_meet_or_negotiate	John_Kerry	2014-01-16
Farm_Worker_(Tanzania)	Accuse	Citizen_(Tanzania)	2014-01-16
Farm_Worker_(Thailand)	Threaten	Thailand	2014-01-16
Foreign_Affairs_(Israel)	Consult	France	2014-01-16
Foreign_Affairs_(Lebanon)	Consult	Iran	2014-01-16
Foreign_Affairs_(South_Africa)	Make_statement	South_Africa	2014-01-16
Foreign_Affairs_(Syria)	Express_intent_to_meet_or_negotiate	Sergey_Viktorovich_Lavrov	2014-01-16
Foreign_Affairs_(Ukraine)	Make_statement	Police_(Ukraine)	2014-01-16
Foreign_Affairs_(Ukraine)	Praise_or_endorse	China	2014-01-16
Foreign_Affairs_(Ukraine)	Praise_or_endorse	France	2014-01-16
Foreign_Affairs_(Ukraine)	Praise_or_endorse	Iran	2014-01-16
Foreign_Affairs_(United_States)	fight_with_small_arms_and_light_weapons	Citizen_(Saudi_Arabia)	2014-01-16
France	Consult	Foreign_Affairs_(Israel)	2014-01-16
France	Express_intent_to_cooperate	China	2014-01-16
Gambia	Make_a_visit	South_Africa	2014-01-16
Government_(Angola)	Sign_formal_agreement	Education_Ministry_(Angola)	2014-01-16
Government_(Germany)	Praise_or_endorse	Iran	2014-01-16
Government_(Mexico)	Consult	Japan_Self-Defense_Forces	2014-01-16
Government_(Nigeria)	Express_intent_to_cooperate	Citizen_(Nigeria)	2014-01-16
Government_(Nigeria)	Express_intent_to_engage_in_diplomatic_cooperation_(such_as_policy_support)	Company_-_Owner_or_Operator_(Nigeria)	2014-01-16
Governor_(Kenya)	Threaten	Citizen_(Kenya)	2014-01-16
Guenther_Oettinger	Engage_in_negotiation	Janos_Lazar	2014-01-16
Guerrilla_(Revolutionary_Armed_Forces_of_Colombia)	Conduct_suicide,_car,_or_other_non-military_bombing	Colombia	2014-01-16
Head_of_Government_(Egypt)	Engage_in_negotiation	Adli_Mansour	2014-01-16
Head_of_Government_(India)	Discuss_by_telephone	Oommen_Chandy	2014-01-16
Head_of_Government_(Palestinian_Territory,_Occupied)	Make_a_visit	Morocco	2014-01-16
Head_of_Government_(Senegal)	Make_an_appeal_or_request	Macky_Sall	2014-01-16
Head_of_Government_(Sierra_Leone)	Mobilize_or_increase_police_power	Sierra_Leone	2014-01-16
Head_of_Government_(Turkmenistan)	Consult	Mohammad_Javad_Zarif	2014-01-16
Hezbollah	Deny_responsibility	Rafiq_Hariri	2014-01-16
High_Ranking_Military_Personnel_(Pakistan)	Make_statement	Media_Personnel_(Pakistan)	2014-01-16
Indigenous_People_(Guatemala)	Make_statement	Guatemala	2014-01-16
International_Monetary_Fund	Express_intent_to_meet_or_negotiate	Bank_(Romania)	2014-01-16
International_Monetary_Fund	Express_intent_to_meet_or_negotiate	Other_Authorities_/_Officials_(Romania)	2014-01-16
International_Monetary_Fund	Express_intent_to_meet_or_negotiate	Representatives_(Romania)	2014-01-16
International_Monetary_Fund	Express_intent_to_meet_or_negotiate	Romania	2014-01-16
Iran	Consult	Foreign_Affairs_(Lebanon)	2014-01-16
Iran	Consult	Jean_Qahwaji	2014-01-16
Iran	Express_intent_to_meet_or_negotiate	Sergey_Viktorovich_Lavrov	2014-01-16
Iran	Host_a_visit	Catherine_Ashton	2014-01-16
Iran	Host_a_visit	Sergey_Viktorovich_Lavrov	2014-01-16
Iraq	Host_a_visit	Mohammad_Javad_Zarif	2014-01-16
Isa_Ayo_Salami	Consult	Tunde_Bakare	2014-01-16
Israeli_Defense_Forces	Provide_humanitarian_aid	Settler_(Israel)	2014-01-16
Janos_Lazar	Engage_in_negotiation	Guenther_Oettinger	2014-01-16
Japan	Engage_in_diplomatic_cooperation	South_Korea	2014-01-16
Japan_Self-Defense_Forces	Consult	Government_(Mexico)	2014-01-16
Japan_Self-Defense_Forces	Make_statement	Drug_Gang_(Mexico)	2014-01-16
Jason_C._Hu	Consult	Ma_Ying_Jeou	2014-01-16
Jean_Qahwaji	Consult	Iran	2014-01-16
John_Dramani_Mahama	Praise_or_endorse	Ethiopia	2014-01-16
John_Kerry	Consult	Benjamin_Netanyahu	2014-01-16
John_Kerry	Consult	Pietro_Parolin	2014-01-16
John_Kerry	Consult	Sergey_Viktorovich_Lavrov	2014-01-16
John_Kerry	Express_intent_to_meet_or_negotiate	Evangelos_Venizelos	2014-01-16
John_Kerry	Make_a_visit	Middle_East	2014-01-16
John_Kerry	Make_a_visit	Royal_Administration_(Jordan)	2014-01-16
John_Kerry	Make_statement	Kuwait	2014-01-16
John_Kerry	Meet_at_a_'third'_location	Sergey_Viktorovich_Lavrov	2014-01-16
John_Kerry	Sign_formal_agreement	Sergey_Viktorovich_Lavrov	2014-01-16
Joseph_Kabila	Consult	Uhuru_Muigai_Kenyatta	2014-01-16
Joseph_Kabila	Make_a_visit	Angola	2014-01-16
Kundy_Pahiama	Make_statement	Government_(Angola)	2014-01-16
Kuwait	Host_a_visit	Catherine_Ashton	2014-01-16
Lawyer/Attorney_(Argentina)	Arrest,_detain,_or_charge_with_legal_action	Women_(Argentina)	2014-01-16
Lawyer/Attorney_(Egypt)	Accuse	Al_Jazeera	2014-01-16
Lawyer/Attorney_(Philippines)	Make_statement	Businessperson_(Philippines)	2014-01-16
Lawyer/Attorney_(Turkey)	Ease_administrative_sanctions	Protester_(Turkey)	2014-01-16
Legislature_(Iraq)	Make_an_appeal_or_request	Iraq	2014-01-16
Ma_Ying_Jeou	Consult	Jason_C._Hu	2014-01-16
Maasai	Use_conventional_military_force	Citizen_(Tanzania)	2014-01-16
Mahmoud_Ahmadinejad	Make_statement	Iran	2014-01-16
Marwan_Charbel	Make_statement	Armed_Gang_(Lebanon)	2014-01-16
Marziyeh_Afkham	Make_statement	Iran	2014-01-16
Media_Personnel_(France)	Discuss_by_telephone	Associated_Press	2014-01-16
Media_Personnel_(Lebanon)	Make_statement	Rafiq_Hariri	2014-01-16
Media_Personnel_(Pakistan)	Make_statement	High_Ranking_Military_Personnel_(Pakistan)	2014-01-16
Media_Personnel_(Somalia)	Make_statement	Al-Shabaab	2014-01-16
Member_of_Parliament_(Jordan)	Praise_or_endorse	Police_(Jordan)	2014-01-16
Member_of_the_Judiciary_(Nigeria)	Demand	Citizen_(Nigeria)	2014-01-16
Member_of_the_Judiciary_(South_Korea)	Arrest,_detain,_or_charge_with_legal_action	Grand_National_Party	2014-01-16
Men_(India)	Sexually_assault	Women_(Denmark)	2014-01-16
Men_(South_Africa)	Accuse	Police_(South_Africa)	2014-01-16
Mexico	Arrest,_detain,_or_charge_with_legal_action	Criminal_(Mexico)	2014-01-16
Middle_East	Host_a_visit	John_Kerry	2014-01-16
Miguel_Ángel_Osorio_Chong	Make_statement	Military_(Mexico)	2014-01-16
Militant_(Boko_Haram)	Use_unconventional_violence	Citizen_(Nigeria)	2014-01-16
Military_(Mexico)	Confiscate_property	Drug_Gang_(Mexico)	2014-01-16
Military_(South_Sudan)	Mobilize_or_increase_armed_forces	South_Sudan	2014-01-16
Military_(South_Sudan)	Occupy_territory	South_Sudan	2014-01-16
Military_(South_Sudan)	Use_conventional_military_force	Uganda_People's_Defence_Force	2014-01-16
Military_(Thailand)	Mobilize_or_increase_armed_forces	Thailand	2014-01-16
Military_(United_Kingdom)	Use_conventional_military_force	Men_(United_Kingdom)	2014-01-16
Military_Personnel_(Bahrain)	Consult	Sheikh_Hamad_bin_Isa_al_Khalifah	2014-01-16
Military_Personnel_(Thailand)	Sexually_assault	Children_(Thailand)	2014-01-16
Military_Personnel_-_Special_(Thailand)	Use_tactics_of_violent_repression	Protester_(Thailand)	2014-01-16
Ministry_(Iran)	Express_intent_to_meet_or_negotiate	Scholar_(Russia)	2014-01-16
Ministry_(Iran)	Make_statement	Iran	2014-01-16
Miroslav_Lajcak	Engage_in_negotiation	Sebastian_Kurz	2014-01-16
Mohammad_Javad_Zarif	Consult	Head_of_Government_(Turkmenistan)	2014-01-16
Mohammad_Javad_Zarif	Consult	Nasser_Judeh	2014-01-16
Mohammad_Javad_Zarif	Consult	Resistance_Leader_(Palestinian_Territory,_Occupied)	2014-01-16
Mohammad_Javad_Zarif	Consult	Sergey_Viktorovich_Lavrov	2014-01-16
